incident_id,start_time,end_time,duration_minutes,alarm_points,direction,peak_severity,peak_anomaly_score,dominant_root_cause,mean_attribution_strength,max_attribution_strength,max_positive_deviation_kw,max_negative_deviation_kw,mean_abs_deviation_kw,peak_observed_kw,min_observed_kw,peak_forecast_kw
310,2020-10-17 00:30:00,2020-10-17 00:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0051872874433596,HVAC SOUTH,91.39425816445936,91.39425816445936,8.311286926269531,8.311286926269531,8.311286926269531,84.99482727050781,84.99482727050781,76.68354034423828
311,2020-10-18 02:15:00,2020-10-18 02:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0119544980289599,HVAC SOUTH,95.15051052959005,95.15051052959005,8.367240905761719,8.367240905761719,8.367240905761719,59.36602020263672,59.36602020263672,50.998779296875
312,2020-10-18 13:00:00,2020-10-18 13:00:00,15.0,1,LOW_CONSUMPTION,HIGH,1.804503369187831,HVAC SOUTH,85.26235629153256,85.26235629153256,-14.92034912109375,-14.92034912109375,14.92034912109375,34.12648010253906,34.12648010253906,49.04682922363281
313,2020-10-18 15:45:00,2020-10-18 15:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0340443564171893,HVAC SOUTH,63.30361011298491,63.30361011298491,8.549888610839844,8.549888610839844,8.549888610839844,42.40626907348633,42.40626907348633,33.856380462646484
314,2020-10-18 16:45:00,2020-10-18 16:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2153320595217416,HVAC SOUTH,96.14675662267942,96.14675662267942,10.048847198486328,10.048847198486328,10.048847198486328,54.876827239990234,54.876827239990234,44.827980041503906
315,2020-10-19 01:30:00,2020-10-19 01:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2573046358944975,HVAC SOUTH,90.5206769037891,90.5206769037891,-10.395893096923828,-10.395893096923828,10.395893096923828,35.38113784790039,35.38113784790039,45.77703094482422
316,2020-10-19 02:15:00,2020-10-19 02:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.9135395191857203,HVAC SOUTH,98.92490664411649,98.92490664411649,15.821903228759766,15.821903228759766,15.821903228759766,51.779273986816406,51.779273986816406,35.95737075805664
317,2020-10-19 03:15:00,2020-10-19 03:30:00,30.0,2,LOW_CONSUMPTION,HIGH,2.000144866656932,HVAC SOUTH,78.09277071019096,80.00215047591294,-10.276836395263672,-16.53799057006836,13.407413482666016,34.46757888793945,34.00448989868164,51.00556945800781
318,2020-10-19 09:15:00,2020-10-19 09:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1291142534257619,HVAC SOUTH,99.51726603353167,99.51726603353167,9.33596420288086,9.33596420288086,9.33596420288086,41.45671463012695,41.45671463012695,32.120750427246094
319,2020-10-19 10:00:00,2020-10-19 10:00:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3231396110883893,HVAC SOUTH,87.44092020688643,87.44092020688643,-10.940242767333984,-10.940242767333984,10.940242767333984,31.29425811767578,31.29425811767578,42.234500885009766
320,2020-10-19 16:15:00,2020-10-19 16:30:00,30.0,2,LOW_CONSUMPTION,CRITICAL,3.759759410623386,HVAC SOUTH,96.15431546900103,96.51014906884366,-16.87619972229004,-31.087181091308594,23.981690406799316,26.7825984954834,12.648143768310547,43.73532485961914
321,2020-10-19 17:15:00,2020-10-19 17:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1999698502037246,HVAC SOUTH,98.52295468613579,98.52295468613579,-9.921826362609863,-9.921826362609863,9.921826362609863,14.9019193649292,14.9019193649292,24.823745727539062
322,2020-10-19 18:30:00,2020-10-19 18:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1702280104294767,HVAC SOUTH,93.10902538253868,93.10902538253868,-9.675909042358398,-9.675909042358398,9.675909042358398,12.194150924682617,12.194150924682617,21.870059967041016
323,2020-10-19 18:45:00,2020-10-19 19:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.8438215178196369,LIGHTING,95.42146830091359,95.42146830091359,15.245447158813477,11.664429664611816,13.454938411712646,29.829402923583984,25.540019989013672,14.583955764770508
324,2020-10-19 21:45:00,2020-10-19 21:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.099578525686496,HVAC SOUTH,91.23756043131092,91.23756043131092,-9.091751098632812,-9.091751098632812,9.091751098632812,27.999073028564453,27.999073028564453,37.090824127197266
325,2020-10-19 22:15:00,2020-10-19 23:15:00,75.0,4,HIGH_CONSUMPTION,CRITICAL,3.6852199793265132,UNEXPLAINED LOAD,59.81226890098308,59.81226890098308,30.47085952758789,9.424968719482422,17.248826026916504,67.48128509521484,38.21880340576172,53.52760696411133
326,2020-10-19 23:45:00,2020-10-20 00:00:00,30.0,2,LOW_CONSUMPTION,WARNING,1.3976126067209362,HVAC SOUTH,95.8834575061543,96.69469695959828,-8.659049987792969,-11.556015014648438,10.107532501220703,58.35717010498047,53.19530487060547,67.01622009277344
327,2020-10-20 01:15:00,2020-10-20 01:15:00,15.0,1,LOW_CONSUMPTION,HIGH,1.7319593146146235,HVAC SOUTH,77.61922833323757,77.61922833323757,-14.320526123046875,-14.320526123046875,14.320526123046875,36.51707077026367,36.51707077026367,50.83759689331055
328,2020-10-20 15:00:00,2020-10-20 15:30:00,45.0,3,LOW_CONSUMPTION,CRITICAL,2.798070874397148,HVAC SOUTH,96.59911947242453,99.87709049646978,-14.602241516113281,-23.13555908203125,18.670321146647137,33.29823303222656,19.978042602539062,51.57139587402344
329,2020-10-20 15:45:00,2020-10-20 16:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,2.133597507370783,HVAC NORTH,72.52238018812926,90.3274312945867,17.641429901123047,17.261594772338867,17.451512336730957,40.019309997558594,38.800201416015625,22.377880096435547
330,2020-10-20 17:00:00,2020-10-20 17:15:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.525707949280984,HVAC NORTH,49.07700806070212,51.18866683868315,12.615158081054688,12.113636016845703,12.364397048950195,53.197113037109375,50.76108932495117,40.58195495605469
331,2020-10-20 18:15:00,2020-10-20 18:30:00,30.0,2,LOW_CONSUMPTION,WARNING,1.1801211574292259,HVAC SOUTH,89.26334420196409,90.98649747092566,-9.534477233886719,-9.757709503173828,9.646093368530273,49.507347106933594,46.88893508911133,59.26505661010742
332,2020-10-21 07:30:00,2020-10-21 07:45:00,30.0,2,LOW_CONSUMPTION,HIGH,2.3161740162273725,HVAC SOUTH,98.91014407311476,99.62573683299507,-15.05489444732666,-19.151044845581055,17.102969646453857,11.35156536102295,9.103334426879883,28.254379272460938
333,2020-10-21 08:00:00,2020-10-21 08:15:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.836455694216937,UNEXPLAINED LOAD,,,15.18454360961914,12.12960147857666,13.6570725440979,27.20545196533203,22.68487548828125,12.02090835571289
334,2020-10-21 09:15:00,2020-10-21 09:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2747751394975941,HVAC SOUTH,94.27506562098574,94.27506562098574,-10.540346145629883,-10.540346145629883,10.540346145629883,24.23729133605957,24.23729133605957,34.77763748168945
335,2020-10-21 10:15:00,2020-10-21 10:30:00,30.0,2,LOW_CONSUMPTION,HIGH,2.4801097849352978,HVAC SOUTH,98.67563245360351,99.41255457700734,-11.932697296142578,-20.50653076171875,16.219614028930664,9.521123886108398,8.943788528442383,29.450319290161133
336,2020-10-21 12:15:00,2020-10-21 12:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.9794861432043813,UNEXPLAINED LOAD,,,16.367176055908203,16.367176055908203,16.367176055908203,27.598140716552734,27.598140716552734,11.230963706970215
337,2020-10-21 12:45:00,2020-10-21 12:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.499311306681098,HVAC SOUTH,99.81016329470704,99.81016329470704,-12.396900177001953,-12.396900177001953,12.396900177001953,13.520685195922852,13.520685195922852,25.917585372924805
338,2020-10-21 14:00:00,2020-10-21 14:45:00,60.0,3,HIGH_CONSUMPTION,HIGH,1.815227884709209,HVAC NORTH,64.51092503008151,90.52213406344312,15.009023666381836,9.323538780212402,12.80977980295817,38.689788818359375,23.239206314086914,24.11808967590332
339,2020-10-21 16:15:00,2020-10-21 16:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2393503976105307,LIGHTING,78.53440424084461,78.53440424084461,10.247440338134766,10.247440338134766,10.247440338134766,43.13458251953125,43.13458251953125,32.887142181396484
340,2020-10-21 17:15:00,2020-10-21 17:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2144490188167485,HVAC SOUTH,80.76985219683498,80.76985219683498,-10.041545867919922,-10.041545867919922,10.041545867919922,36.33645248413086,36.33645248413086,46.37799835205078
341,2020-10-21 18:45:00,2020-10-21 19:00:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.1725830163221815,HVAC NORTH,53.88778750817234,55.30363289479195,9.695381164550781,8.563270568847656,9.129325866699219,53.59910202026367,48.70561599731445,43.90372085571289
342,2020-10-21 20:30:00,2020-10-21 20:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2995374186191946,HVAC SOUTH,99.533962874731,99.533962874731,-10.74509048461914,-10.74509048461914,10.74509048461914,45.969520568847656,45.969520568847656,56.7146110534668
343,2020-10-22 00:00:00,2020-10-22 00:00:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.8884688217196641,HVAC SOUTH,87.23183856100756,87.23183856100756,15.614608764648438,15.614608764648438,15.614608764648438,62.105812072753906,62.105812072753906,46.49120330810547
344,2020-10-22 00:30:00,2020-10-22 00:30:00,15.0,1,LOW_CONSUMPTION,HIGH,2.334465738458937,HVAC SOUTH,98.94838513259836,98.94838513259836,-19.302288055419922,-19.302288055419922,19.302288055419922,41.82588195800781,41.82588195800781,61.128170013427734
345,2020-10-22 05:45:00,2020-10-22 05:45:00,15.0,1,LOW_CONSUMPTION,CRITICAL,2.732569692280614,HVAC SOUTH,99.38101858823629,99.38101858823629,-22.593969345092773,-22.593969345092773,22.593969345092773,9.597490310668945,9.597490310668945,32.19145965576172
346,2020-10-22 06:15:00,2020-10-22 06:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.8184350202686446,UNEXPLAINED LOAD,,,15.035541534423828,15.035541534423828,15.035541534423828,25.675384521484375,25.675384521484375,10.639842987060547
347,2020-10-22 07:00:00,2020-10-22 07:15:00,30.0,2,LOW_CONSUMPTION,HIGH,2.0720372519533354,HVAC SOUTH,98.76824694979479,98.98480414615139,-10.13122272491455,-17.13242530822754,13.631824016571045,9.726835250854492,9.403740882873535,26.85926055908203
348,2020-10-22 07:45:00,2020-10-22 08:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,2.257605903177862,UNEXPLAINED LOAD,,,18.666780471801758,13.273978233337402,15.97037935256958,28.628005981445312,23.551250457763672,10.27727222442627
349,2020-10-22 09:30:00,2020-10-22 09:45:00,30.0,2,LOW_CONSUMPTION,HIGH,2.3746710800247564,HVAC SOUTH,98.1585932361175,98.93953543970932,-14.788516998291016,-19.634721755981445,17.21161937713623,14.807941436767578,10.797805786132812,30.432527542114258
350,2020-10-22 10:15:00,2020-10-22 10:30:00,30.0,2,HIGH_CONSUMPTION,CRITICAL,3.331182017342015,HVAC SOUTH,100.0,100.0,27.543533325195312,18.7673397064209,23.155436515808105,39.04969787597656,36.27295684814453,17.505617141723633
351,2020-10-22 10:45:00,2020-10-22 11:00:00,30.0,2,LOW_CONSUMPTION,CRITICAL,3.1305458497202205,HVAC SOUTH,99.15471523342036,99.77385385788996,-20.896625518798828,-25.884593963623047,23.390609741210938,14.67977523803711,9.332965850830078,35.57640075683594
352,2020-10-22 11:45:00,2020-10-22 11:45:00,15.0,1,HIGH_CONSUMPTION,HIGH,2.104674464091408,UNEXPLAINED LOAD,,,17.40228271484375,17.40228271484375,17.40228271484375,27.160480499267578,27.160480499267578,9.758198738098145
353,2020-10-22 12:15:00,2020-10-22 12:15:00,15.0,1,LOW_CONSUMPTION,HIGH,1.9717505405394806,HVAC SOUTH,99.1955611706269,99.1955611706269,-16.30321502685547,-16.30321502685547,16.30321502685547,9.670698165893555,9.670698165893555,25.973913192749023
354,2020-10-22 17:45:00,2020-10-22 17:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2552319815751758,HVAC SOUTH,90.3737217660206,90.3737217660206,-10.378755569458008,-10.378755569458008,10.378755569458008,10.549079895019531,10.549079895019531,20.92783546447754
355,2020-10-22 18:45:00,2020-10-22 19:00:00,30.0,2,HIGH_CONSUMPTION,CRITICAL,2.5023971048813833,UNEXPLAINED LOAD,82.64869577649648,82.64869577649648,20.690811157226562,18.819385528564453,19.755098342895508,38.49098587036133,32.86283874511719,17.800174713134766
356,2020-10-22 19:15:00,2020-10-22 19:30:00,30.0,2,LOW_CONSUMPTION,CRITICAL,3.0382161931856846,HVAC SOUTH,92.3174054444137,92.75021208054514,-8.967794418334961,-25.12117576599121,17.044485092163086,22.472637176513672,12.68043327331543,37.80160903930664
357,2020-10-22 21:00:00,2020-10-22 21:15:00,30.0,2,HIGH_CONSUMPTION,HIGH,2.148118774972486,HVAC NORTH,84.6321248927222,99.41980991921187,17.761497497558594,12.105644226074219,14.933570861816406,45.45785903930664,36.53755187988281,27.696361541748047
358,2020-10-22 21:45:00,2020-10-22 21:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1295267081751161,HVAC SOUTH,92.82783225004034,92.82783225004034,-9.339374542236328,-9.339374542236328,9.339374542236328,36.12330627441406,36.12330627441406,45.46268081665039
359,2020-10-23 00:00:00,2020-10-23 00:15:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.3781704863713462,HVAC NORTH,52.252129775898936,54.35691543196038,11.395259857177734,9.670230865478516,10.532745361328125,42.330047607421875,41.57716751098633,32.65981674194336
360,2020-10-23 01:00:00,2020-10-23 01:15:00,30.0,2,LOW_CONSUMPTION,CRITICAL,3.6286184080769157,HVAC SOUTH,98.40213948199438,99.26028608747913,-19.970176696777344,-30.00285530090332,24.986515998840332,13.856224060058594,10.947778701782227,40.95063400268555
361,2020-10-23 18:15:00,2020-10-23 18:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.0752548834250168,HVAC SOUTH,96.09759793970362,96.09759793970362,-8.890633583068848,-8.890633583068848,8.890633583068848,11.925202369689941,11.925202369689941,20.81583595275879
362,2020-10-23 22:15:00,2020-10-23 22:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2993401877407285,HVAC SOUTH,91.65830264119637,91.65830264119637,-10.743459701538086,-10.743459701538086,10.743459701538086,9.579185485839844,9.579185485839844,20.32264518737793
363,2020-10-25 21:00:00,2020-10-25 21:00:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.5070101159832905,UNEXPLAINED LOAD,,,12.460556983947754,12.460556983947754,12.460556983947754,23.323692321777344,23.323692321777344,10.86313533782959
364,2020-10-25 21:45:00,2020-10-25 21:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.2232884223628906,UNEXPLAINED LOAD,,,10.114633560180664,10.114633560180664,10.114633560180664,28.1689453125,28.1689453125,18.054311752319336
365,2020-10-26 00:30:00,2020-10-26 00:45:00,30.0,2,LOW_CONSUMPTION,HIGH,2.1207991841331335,HVAC SOUTH,94.25039773919535,95.4837633981338,-11.56399154663086,-17.535608291625977,14.549799919128418,11.583133697509766,10.406938552856445,27.942546844482422
366,2020-10-26 02:30:00,2020-10-26 02:45:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.813574605520942,UNEXPLAINED LOAD,,,14.995353698730469,8.91091537475586,11.953134536743164,26.499347686767578,26.328449249267578,17.58843231201172
367,2020-10-26 05:30:00,2020-10-26 05:45:00,30.0,2,LOW_CONSUMPTION,HIGH,1.7740299297281374,HVAC SOUTH,99.73546005704992,99.87581773659232,-11.584068298339844,-14.66838264465332,13.126225471496582,10.064579010009766,9.956119537353516,24.732961654663086
368,2020-10-26 19:00:00,2020-10-26 19:15:00,30.0,2,LOW_CONSUMPTION,WARNING,1.1513876172687514,HVAC SOUTH,89.44074437080297,89.67746249781126,-8.935676574707031,-9.520129203796387,9.227902889251709,10.700690269470215,9.699695587158203,20.2208194732666
369,2020-10-27 15:00:00,2020-10-27 15:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1522735414661198,HVAC NORTH,47.39781865915358,47.39781865915358,9.527454376220703,9.527454376220703,9.527454376220703,32.170326232910156,32.170326232910156,22.642871856689453
370,2020-10-27 15:30:00,2020-10-27 15:45:00,30.0,2,LOW_CONSUMPTION,HIGH,2.046519497829422,HVAC SOUTH,99.39788671746089,99.81590126166023,-9.9917573928833,-16.92143440246582,13.45659589767456,14.859374046325684,14.797748565673828,31.71918296813965
371,2020-10-27 19:45:00,2020-10-27 20:30:00,60.0,4,HIGH_CONSUMPTION,HIGH,2.0816630415400526,LIGHTING,69.30292455849343,79.21668438703234,17.21201515197754,9.92593765258789,12.833513259887695,48.13960266113281,28.87457275390625,35.87517547607422
372,2020-10-28 01:00:00,2020-10-28 01:15:00,30.0,2,LOW_CONSUMPTION,WARNING,1.2717147160302107,UNEXPLAINED LOAD,70.04140352178045,70.04140352178045,-8.353450775146484,-10.51504135131836,9.434246063232422,41.79694747924805,37.07555389404297,52.311988830566406
373,2020-10-28 16:15:00,2020-10-28 16:15:00,15.0,1,LOW_CONSUMPTION,WARNING,1.2311363658907304,UNEXPLAINED LOAD,,,-10.179523468017578,-10.179523468017578,10.179523468017578,38.50415802001953,38.50415802001953,48.68368148803711
374,2020-10-28 18:00:00,2020-10-28 18:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.073106681605464,MELS NORTH,63.806373842142506,63.806373842142506,8.872871398925781,8.872871398925781,8.872871398925781,46.0379753112793,46.0379753112793,37.165103912353516
375,2020-10-28 18:30:00,2020-10-28 18:45:00,30.0,2,LOW_CONSUMPTION,WARNING,1.076211164836341,HVAC SOUTH,67.48065857141276,78.30194179423135,-8.745170593261719,-8.898540496826172,8.821855545043945,37.83607864379883,33.37038803100586,46.58124923706055
376,2020-10-29 00:00:00,2020-10-29 00:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.198830640036115,LIGHTING,45.0213058857977,45.0213058857977,9.912406921386719,9.912406921386719,9.912406921386719,64.06385803222656,64.06385803222656,54.151451110839844
377,2020-10-29 00:45:00,2020-10-29 01:15:00,45.0,3,LOW_CONSUMPTION,HIGH,2.435732145242203,HVAC SOUTH,82.70795159274081,96.31208002902581,-11.114921569824219,-20.139598846435547,14.943593343098959,50.64707946777344,36.661956787109375,61.762001037597656
378,2020-10-29 15:30:00,2020-10-29 15:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0350833363898353,LIGHTING,60.99542169483128,60.99542169483128,8.558479309082031,8.558479309082031,8.558479309082031,46.62417984008789,46.62417984008789,38.06570053100586
379,2020-10-29 17:00:00,2020-10-29 17:15:00,30.0,2,LOW_CONSUMPTION,WARNING,1.1870862909314626,MELS NORTH,36.42397478132028,41.213376025137464,-9.546459197998047,-9.815299987792969,9.680879592895508,35.20399475097656,34.978416442871094,44.79371643066406
380,2020-10-29 20:30:00,2020-10-29 20:45:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.193685566921129,HVAC SOUTH,64.73530784620851,68.87902696265643,9.869865417480469,9.781959533691406,9.825912475585938,59.118446350097656,58.655609130859375,49.24858093261719
381,2020-10-29 23:15:00,2020-10-29 23:15:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.3940873642826643,HVAC SOUTH,43.40868489192413,43.40868489192413,11.526866912841797,11.526866912841797,11.526866912841797,69.76102447509766,69.76102447509766,58.23415756225586
382,2020-10-30 00:45:00,2020-10-30 01:15:00,45.0,3,LOW_CONSUMPTION,WARNING,1.4933999166324685,MELS NORTH,70.1305145206048,71.64030312421256,-8.908489227294922,-12.3480224609375,10.523660024007162,46.740089416503906,36.918792724609375,57.05455780029297
383,2020-10-30 22:15:00,2020-10-30 22:30:00,30.0,2,HIGH_CONSUMPTION,HIGH,2.0987506173557176,LIGHTING,63.28761131213216,73.86766105441124,17.353302001953125,9.880970001220703,13.617136001586914,51.22329330444336,50.08971405029297,40.208744049072266
384,2020-10-30 23:30:00,2020-10-30 23:45:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.1425896206731179,HVAC SOUTH,51.882755365678214,52.6003023389498,9.447383880615234,9.330162048339844,9.388772964477539,55.295169830322266,53.2719612121582,45.96500778198242
385,2020-10-31 00:00:00,2020-10-31 00:15:00,30.0,2,LOW_CONSUMPTION,WARNING,1.4615269453135291,HVAC SOUTH,99.49656900031692,99.94541493964707,-8.83602523803711,-12.084484100341797,10.460254669189453,43.560909271240234,42.212642669677734,54.29712677001953
386,2020-10-31 19:45:00,2020-10-31 20:00:00,30.0,2,HIGH_CONSUMPTION,WARNING,1.2182376971184223,UNEXPLAINED LOAD,,,10.072872161865234,8.373979568481445,9.22342586517334,46.010047912597656,40.309932708740234,35.93717575073242
387,2020-11-01 01:00:00,2020-11-01 01:30:00,45.0,3,LOW_CONSUMPTION,HIGH,1.9812799061411699,HVAC SOUTH,76.4579067478953,81.49991829689473,-8.398754119873047,-16.382007598876953,11.505837758382162,38.985206604003906,30.236068725585938,48.72195816040039
388,2020-11-02 17:30:00,2020-11-02 17:45:00,30.0,2,LOW_CONSUMPTION,CRITICAL,2.9631960260400123,HVAC SOUTH,80.25594525611864,86.52822198893824,-11.560169219970703,-24.500879287719727,18.030524253845215,21.705718994140625,13.760835647583008,38.261714935302734
389,2020-11-02 18:00:00,2020-11-02 18:00:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.6700778381465742,UNEXPLAINED LOAD,,,13.808865547180176,13.808865547180176,13.808865547180176,29.173664093017578,29.173664093017578,15.364798545837402
390,2020-11-02 22:45:00,2020-11-02 22:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.3906433209896791,HVAC SOUTH,59.00644987597117,59.00644987597117,-11.498390197753906,-11.498390197753906,11.498390197753906,34.71311950683594,34.71311950683594,46.211509704589844
391,2020-11-03 02:00:00,2020-11-03 02:00:00,15.0,1,LOW_CONSUMPTION,HIGH,1.5180159450207968,HVAC SOUTH,96.47975915580408,96.47975915580408,-12.551557540893555,-12.551557540893555,12.551557540893555,17.017234802246094,17.017234802246094,29.56879234313965
392,2020-11-03 02:30:00,2020-11-03 02:30:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.8031442062218384,UNEXPLAINED LOAD,,,14.909111022949219,14.909111022949219,14.909111022949219,32.07468032836914,32.07468032836914,17.165569305419922
393,2020-11-03 02:45:00,2020-11-03 03:00:00,30.0,2,LOW_CONSUMPTION,CRITICAL,2.6648069294243326,HVAC SOUTH,96.06948553728046,98.19017592663292,-10.96990966796875,-22.033679962158203,16.501794815063477,14.427671432495117,9.306182861328125,31.339862823486328
394,2020-11-03 15:15:00,2020-11-03 15:15:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.7851869691058013,LIGHTING,55.54228709646658,55.54228709646658,14.76063346862793,14.76063346862793,14.76063346862793,28.714824676513672,28.714824676513672,13.954191207885742
395,2020-11-03 15:45:00,2020-11-03 15:45:00,15.0,1,LOW_CONSUMPTION,WARNING,1.1190349481582673,HVAC SOUTH,97.03418511826504,97.03418511826504,-9.25262451171875,-9.25262451171875,9.25262451171875,17.829654693603516,17.829654693603516,27.082279205322266
396,2020-11-03 16:30:00,2020-11-03 16:30:00,15.0,1,LOW_CONSUMPTION,WARNING,1.055740906445436,HVAC SOUTH,95.24504474285615,95.24504474285615,-8.729284286499023,-8.729284286499023,8.729284286499023,12.987972259521484,12.987972259521484,21.717256546020508
397,2020-11-03 20:30:00,2020-11-03 20:30:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.071091235774867,LIGHTING,64.94875653639012,64.94875653639012,8.856206893920898,8.856206893920898,8.856206893920898,35.723243713378906,35.723243713378906,26.867036819458008
398,2020-11-03 21:30:00,2020-11-03 21:45:00,30.0,2,LOW_CONSUMPTION,HIGH,1.578538950561024,HVAC SOUTH,98.18108745937403,99.8719328961398,-9.42672348022461,-13.051985740661621,11.239354610443115,22.258285522460938,14.979578971862793,31.685009002685547
399,2020-11-03 23:15:00,2020-11-03 23:30:00,30.0,2,HIGH_CONSUMPTION,HIGH,2.0540320335241744,UNEXPLAINED LOAD,51.29455075986385,51.29455075986385,16.983551025390625,9.086524963378906,13.035037994384766,32.3939323425293,26.81375503540039,17.727230072021484
400,2020-11-04 00:00:00,2020-11-04 00:15:00,30.0,2,LOW_CONSUMPTION,WARNING,1.3054075170570107,HVAC SOUTH,98.28977750682674,98.3818406799191,-9.988872528076172,-10.79362678527832,10.391249656677246,16.572093963623047,15.146699905395508,26.56096649169922
401,2020-11-04 02:30:00,2020-11-04 03:15:00,60.0,4,HIGH_CONSUMPTION,CRITICAL,3.6989943070633338,HVAC SOUTH,77.37758631912789,96.62044494981129,30.58475112915039,9.340190887451172,18.67209243774414,45.22954559326172,33.56378173828125,35.88935470581055
402,2020-11-04 16:00:00,2020-11-04 16:30:00,45.0,3,LOW_CONSUMPTION,CRITICAL,3.6898471772109063,HVAC SOUTH,97.80767562685467,99.84072740225727,-9.863122940063477,-30.509119033813477,17.96282958984375,28.5766658782959,16.401025772094727,46.9101448059082
403,2020-11-04 20:00:00,2020-11-04 20:15:00,30.0,2,HIGH_CONSUMPTION,HIGH,1.688854563795654,UNEXPLAINED LOAD,61.15395516003919,61.15395516003919,13.964118957519531,11.07977294921875,12.52194595336914,35.760154724121094,32.225887298583984,21.796035766601562
404,2020-11-04 21:00:00,2020-11-04 21:00:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.1062017923327245,LIGHTING,65.12171309802798,65.12171309802798,9.146514892578125,9.146514892578125,9.146514892578125,39.704200744628906,39.704200744628906,30.55768585205078
405,2020-11-05 03:45:00,2020-11-05 03:45:00,15.0,1,HIGH_CONSUMPTION,WARNING,1.0199166278548593,LIGHTING,45.39345721024362,45.39345721024362,8.433074951171875,8.433074951171875,8.433074951171875,38.5380859375,38.5380859375,30.105010986328125
406,2020-11-05 05:00:00,2020-11-05 05:15:00,30.0,2,LOW_CONSUMPTION,HIGH,2.130638121476228,HVAC SOUTH,99.59668415100529,99.7113349437782,-13.252123832702637,-17.616960525512695,15.434542179107666,15.707283973693848,10.588081359863281,28.959407806396484
407,2020-11-05 11:45:00,2020-11-05 12:00:00,30.0,2,HIGH_CONSUMPTION,HIGH,2.3364860285567244,UNEXPLAINED LOAD,,,19.318992614746094,12.795756340026855,16.057374477386475,29.541828155517578,23.294179916381836,10.49842357635498
408,2020-11-05 14:30:00,2020-11-05 14:45:00,30.0,2,LOW_CONSUMPTION,HIGH,2.1250778254592078,HVAC SOUTH,97.65052820382732,98.31660422844425,-10.955957412719727,-17.570985794067383,14.263471603393555,15.72669792175293,12.489986419677734,30.060972213745117
409,2020-11-05 15:00:00,2020-11-05 15:00:00,15.0,1,HIGH_CONSUMPTION,HIGH,1.8133710309592503,UNEXPLAINED LOAD,,,14.993670463562012,14.993670463562012,14.993670463562012,29.1585636138916,29.1585636138916,14.16489315032959
410,2020-11-05 16:15:00,2020-11-05 16:30:00,30.0,2,LOW_CONSUMPTION,HIGH,1.8336100332616612,HVAC SOUTH,94.30080395205674,94.85567336943242,-8.697356224060059,-15.161014556884766,11.929185390472412,11.716970443725586,11.58084774017334,26.87798500061035
411,2020-11-05 18:30:00,2020-11-05 19:00:00,45.0,3,HIGH_CONSUMPTION,CRITICAL,2.6685612364968936,LIGHTING,58.178900136576694,72.41338435262205,22.064722061157227,9.283681869506836,14.462981541951498,40.561073303222656,25.705659866333008,26.318025588989258
